id,sales
13335,67
13336,66
13337,73
13338,83
13339,92
13340,80
13341,65
13342,69
13343,67
13344,76
13345,79
13346,86
13347,87
13348,53
13349,76
13350,64
13351,97
13352,90
13353,90
13354,94
13355,66
13356,79
13357,66
13358,85
13359,96
13360,95
13361,95
13362,66
13363,86
13364,78
13365,83
13366,87
13367,93
13368,98
13369,66
13370,79
13371,78
13372,75
13373,84
13374,94
13375,96
13376,59
13377,73
13378,70
13379,115
13380,109
13381,113
13382,123
13383,73
13384,85
13385,101
13386,97
13387,97
13388,124
13389,118
13390,85
13391,92
13392,90
13393,102
13394,113
13395,118
13396,118
13397,74
13398,91
13399,94
13400,94
13401,106
13402,115
13403,123
13404,80
13405,87
13406,98
13407,99
13408,114
13409,96
13410,68
13411,76
13412,80
13413,85
13414,77
13415,90
13416,98
13417,63
13418,77
13419,69
13420,77
13421,80
13422,96
13423,90
13424,72
13425,68
13426,79
13427,76
13428,85
13429,91
13430,93
13431,67
13432,74
13433,72
13434,70
13435,76
13436,95
13437,100
13438,59
13439,74
13440,68
13441,89
13442,102
13443,98
13444,114
13445,77
13446,86
13447,85
13448,92
13449,93
13450,104
13451,103
13452,69
13453,84
13454,80
13455,82
13456,95
13457,106
13458,102
13459,72
13460,77
13461,82
13462,87
13463,81
13464,89
13465,111
13466,66
13467,78
13468,71
13469,108
13470,120
13471,127
13472,130
13473,82
13474,101
13475,93
13476,108
13477,109
13478,120
13479,142
13480,86
13481,99
13482,105
13483,102
13484,117
13485,122
13486,127
13487,95
13488,97
13489,101
13490,106
13491,113
13492,125
13493,125
13494,82
13495,101
13496,97
13497,103
13498,120
13499,119
13500,14
13501,16
13502,17
13503,19
13504,13
13505,24
13506,21
13507,12
13508,15
13509,19
13510,17
13511,18
13512,20
13513,22
13514,14
13515,18
13516,15
13517,18
13518,18
13519,22
13520,22
13521,16
13522,16
13523,15
13524,19
13525,16
13526,18
13527,23
13528,11
13529,15
13530,13
13531,21
13532,19
13533,24
13534,26
13535,14
13536,21
13537,19
13538,21
13539,21
13540,19
13541,28
13542,18
13543,21
13544,22
13545,18
13546,25
13547,26
13548,25
13549,19
13550,24
13551,20
13552,20
13553,22
13554,21
13555,23
13556,14
13557,13
13558,17
13559,21
13560,29
13561,27
13562,29
13563,21
13564,22
13565,23
13566,27
13567,24
13568,24
13569,31
13570,20
13571,21
13572,25
13573,21
13574,21
13575,31
13576,29
13577,19
13578,25
13579,17
13580,24
13581,31
13582,34
13583,29
13584,21
13585,25
13586,20
13587,25
13588,22
13589,28
13590,20
13591,23
13592,20
13593,27
13594,29
13595,28
13596,34
13597,18
13598,26
13599,25
13600,25
13601,27
13602,34
13603,28
13604,19
13605,27
13606,25
13607,28
13608,30
13609,33
13610,36
13611,20
13612,26
13613,24
13614,26
13615,28
13616,32
13617,32
13618,21
13619,28
13620,22
13621,35
13622,37
13623,29
13624,37
13625,19
13626,25
13627,29
13628,24
13629,30
13630,38
13631,33
13632,23
13633,28
13634,28
13635,32
13636,36
13637,30
13638,41
13639,25
13640,26
13641,28
13642,30
13643,39
13644,33
13645,35
13646,23
13647,26
13648,28
13649,36
13650,32
13651,47
13652,44
13653,24
13654,35
13655,27
13656,33
13657,44
13658,42
13659,46
13660,26
13661,32
13662,34
13663,34
13664,40
13665,36
13666,40
13667,27
13668,33
13669,26
13670,32
13671,39
13672,39
13673,45
13674,29
13675,36
13676,32
13677,34
13678,37
13679,31
13680,21
13681,19
13682,25
13683,20
13684,26
13685,27
13686,26
13687,22
13688,22
13689,21
13690,23
13691,24
13692,23
13693,28
13694,18
13695,24
13696,21
13697,27
13698,28
13699,23
13700,27
13701,20
13702,18
13703,22
13704,20
13705,24
13706,23
13707,31
13708,19
13709,22
13710,16
13711,28
13712,28
13713,27
13714,29
13715,23
13716,24
13717,24
13718,26
13719,28
13720,26
13721,36
13722,16
13723,24
13724,24
13725,26
13726,31
13727,32
13728,36
13729,14
13730,24
13731,26
13732,27
13733,25
13734,30
13735,32
13736,18
13737,25
13738,20
13739,32
13740,39
13741,32
13742,40
13743,28
13744,30
13745,27
13746,27
13747,31
13748,35
13749,33
13750,24
13751,26
13752,26
13753,31
13754,35
13755,35
13756,34
13757,24
13758,29
13759,27
13760,31
13761,34
13762,36
13763,36
13764,27
13765,30
13766,27
13767,29
13768,31
13769,30
13770,21
13771,17
13772,20
13773,19
13774,21
13775,25
13776,24
13777,17
13778,18
13779,20
13780,18
13781,18
13782,20
13783,23
13784,18
13785,22
13786,17
13787,22
13788,23
13789,27
13790,29
13791,13
13792,19
13793,23
13794,19
13795,20
13796,29
13797,23
13798,19
13799,20
13800,19
13801,27
13802,24
13803,27
13804,30
13805,18
13806,23
13807,21
13808,25
13809,25
13810,29
13811,31
13812,21
13813,25
13814,21
13815,23
13816,26
13817,25
13818,28
13819,16
13820,21
13821,21
13822,25
13823,30
13824,25
13825,26
13826,16
13827,19
13828,20
13829,38
13830,31
13831,33
13832,35
13833,27
13834,26
13835,28
13836,28
13837,33
13838,34
13839,39
13840,25
13841,28
13842,23
13843,34
13844,29
13845,35
13846,34
13847,25
13848,26
13849,25
13850,25
13851,33
13852,33
13853,35
13854,20
13855,28
13856,30
13857,33
13858,37
13859,28
13860,17
13861,14
13862,14
13863,16
13864,14
13865,20
13866,17
13867,12
13868,18
13869,13
13870,17
13871,14
13872,17
13873,15
13874,11
13875,15
13876,18
13877,13
13878,16
13879,17
13880,18
13881,16
13882,15
13883,14
13884,14
13885,14
13886,17
13887,20
13888,11
13889,14
13890,10
13891,17
13892,17
13893,21
13894,22
13895,11
13896,16
13897,19
13898,17
13899,15
13900,17
13901,23
13902,13
13903,15
13904,16
13905,19
13906,21
13907,17
13908,23
13909,17
13910,15
13911,17
13912,15
13913,18
13914,20
13915,18
13916,15
13917,13
13918,13
13919,23
13920,25
13921,23
13922,26
13923,21
13924,19
13925,20
13926,18
13927,20
13928,24
13929,24
13930,17
13931,20
13932,24
13933,18
13934,25
13935,24
13936,24
13937,19
13938,17
13939,19
13940,19
13941,19
13942,27
13943,31
13944,14
13945,17
13946,21
13947,21
13948,19
13949,19
13950,13
13951,17
13952,15
13953,18
13954,19
13955,16
13956,18
13957,12
13958,13
13959,14
13960,17
13961,19
13962,16
13963,16
13964,12
13965,16
13966,14
13967,15
13968,19
13969,19
13970,16
13971,12
13972,12
13973,13
13974,15
13975,12
13976,22
13977,18
13978,11
13979,15
13980,11
13981,24
13982,16
13983,17
13984,17
13985,12
13986,19
13987,17
13988,18
13989,19
13990,20
13991,25
13992,14
13993,16
13994,15
13995,17
13996,18
13997,22
13998,20
13999,13
14000,14
14001,15
14002,14
14003,16
14004,22
14005,20
14006,15
14007,14
14008,17
14009,26
14010,24
14011,22
14012,25
14013,16
14014,19
14015,17
14016,24
14017,20
14018,22
14019,23
14020,15
14021,21
14022,19
14023,19
14024,27
14025,21
14026,20
14027,17
14028,19
14029,23
14030,18
14031,23
14032,21
14033,25
14034,17
14035,19
14036,23
14037,18
14038,23
14039,21
14040,6
14041,12
14042,13
14043,13
14044,14
14045,16
14046,15
14047,8
14048,12
14049,11
14050,13
14051,13
14052,18
14053,17
14054,13
14055,14
14056,16
14057,10
14058,15
14059,15
14060,17
14061,10
14062,14
14063,15
14064,14
14065,14
14066,18
14067,20
14068,10
14069,13
14070,11
14071,16
14072,11
14073,20
14074,17
14075,13
14076,18
14077,13
14078,17
14079,15
14080,18
14081,21
14082,12
14083,11
14084,12
14085,17
14086,15
14087,18
14088,18
14089,16
14090,16
14091,12
14092,14
14093,16
14094,19
14095,19
14096,15
14097,17
14098,12
14099,24
14100,24
14101,20
14102,25
14103,13
14104,18
14105,17
14106,22
14107,22
14108,23
14109,26
14110,11
14111,19
14112,15
14113,18
14114,23
14115,20
14116,28
14117,15
14118,17
14119,21
14120,20
14121,18
14122,20
14123,22
14124,16
14125,20
14126,15
14127,17
14128,20
14129,19
14130,23
14131,20
14132,29
14133,26
14134,25
14135,27
14136,32
14137,21
14138,23
14139,20
14140,25
14141,27
14142,29
14143,29
14144,15
14145,29
14146,23
14147,22
14148,26
14149,22
14150,33
14151,21
14152,23
14153,21
14154,23
14155,27
14156,30
14157,28
14158,20
14159,18
14160,22
14161,22
14162,32
14163,33
14164,32
14165,25
14166,29
14167,23
14168,35
14169,30
14170,35
14171,38
14172,22
14173,25
14174,29
14175,25
14176,29
14177,29
14178,36
14179,19
14180,22
14181,24
14182,35
14183,26
14184,34
14185,38
14186,22
14187,20
14188,27
14189,38
14190,35
14191,39
14192,35
14193,25
14194,33
14195,32
14196,37
14197,31
14198,40
14199,39
14200,26
14201,30
14202,39
14203,34
14204,33
14205,36
14206,36
14207,28
14208,33
14209,33
14210,33
14211,36
14212,36
14213,40
14214,30
14215,29
14216,32
14217,34
14218,32
14219,39
14220,21
14221,22
14222,15
14223,22
14224,22
14225,22
14226,28
14227,17
14228,14
14229,19
14230,21
14231,22
14232,23
14233,24
14234,21
14235,17
14236,19
14237,22
14238,27
14239,28
14240,26
14241,18
14242,21
14243,19
14244,21
14245,20
14246,26
14247,28
14248,16
14249,22
14250,24
14251,28
14252,22
14253,25
14254,29
14255,19
14256,23
14257,18
14258,25
14259,26
14260,31
14261,30
14262,20
14263,21
14264,21
14265,23
14266,27
14267,25
14268,31
14269,17
14270,26
14271,22
14272,23
14273,23
14274,28
14275,32
14276,23
14277,21
14278,22
14279,28
14280,30
14281,33
14282,35
14283,24
14284,23
14285,21
14286,27
14287,32
14288,24
14289,35
14290,22
14291,24
14292,24
14293,29
14294,31
14295,35
14296,37
14297,21
14298,31
14299,27
14300,31
14301,34
14302,33
14303,32
14304,27
14305,27
14306,26
14307,29
14308,31
14309,26
14310,19
14311,23
14312,23
14313,19
14314,24
14315,22
14316,24
14317,19
14318,24
14319,19
14320,23
14321,25
14322,30
14323,25
14324,23
14325,20
14326,20
14327,21
14328,25
14329,22
14330,26
14331,17
14332,22
14333,23
14334,24
14335,28
14336,21
14337,28
14338,17
14339,22
14340,16
14341,24
14342,33
14343,38
14344,24
14345,20
14346,23
14347,24
14348,24
14349,23
14350,29
14351,30
14352,17
14353,27
14354,18
14355,24
14356,22
14357,32
14358,27
14359,23
14360,23
14361,23
14362,28
14363,27
14364,29
14365,33
14366,22
14367,22
14368,23
14369,16
14370,28
14371,34
14372,36
14373,23
14374,29
14375,26
14376,28
14377,36
14378,38
14379,37
14380,23
14381,29
14382,25
14383,30
14384,33
14385,33
14386,36
14387,24
14388,30
14389,28
14390,30
14391,30
14392,34
14393,41
14394,24
14395,29
14396,29
14397,28
14398,31
14399,35
14400,28
14401,21
14402,24
14403,21
14404,26
14405,24
14406,29
14407,18
14408,25
14409,22
14410,22
14411,22
14412,27
14413,32
14414,17
14415,25
14416,25
14417,24
14418,27
14419,23
14420,26
14421,22
14422,22
14423,21
14424,21
14425,28
14426,29
14427,28
14428,16
14429,18
14430,23
14431,31
14432,35
14433,26
14434,27
14435,22
14436,26
14437,24
14438,23
14439,27
14440,27
14441,32
14442,26
14443,27
14444,28
14445,24
14446,32
14447,27
14448,30
14449,22
14450,22
14451,23
14452,27
14453,29
14454,31
14455,29
14456,19
14457,23
14458,26
14459,34
14460,37
14461,31
14462,39
14463,21
14464,30
14465,33
14466,26
14467,38
14468,36
14469,38
14470,21
14471,33
14472,32
14473,24
14474,29
14475,41
14476,35
14477,26
14478,30
14479,32
14480,33
14481,29
14482,38
14483,36
14484,23
14485,28
14486,31
14487,33
14488,28
14489,32
14490,33
14491,37
14492,34
14493,39
14494,38
14495,33
14496,36
14497,21
14498,31
14499,32
14500,36
14501,36
14502,36
14503,40
14504,27
14505,31
14506,31
14507,34
14508,39
14509,46
14510,42
14511,26
14512,35
14513,33
14514,32
14515,38
14516,35
14517,41
14518,27
14519,28
14520,31
14521,43
14522,40
14523,50
14524,41
14525,26
14526,33
14527,39
14528,31
14529,42
14530,42
14531,44
14532,28
14533,35
14534,37
14535,40
14536,42
14537,45
14538,46
14539,32
14540,36
14541,30
14542,39
14543,41
14544,46
14545,37
14546,33
14547,34
14548,36
14549,55
14550,43
14551,45
14552,53
14553,35
14554,41
14555,43
14556,43
14557,52
14558,54
14559,53
14560,39
14561,42
14562,40
14563,47
14564,51
14565,50
14566,50
14567,40
14568,42
14569,44
14570,42
14571,45
14572,48
14573,60
14574,36
14575,46
14576,46
14577,44
14578,52
14579,42
14580,23
14581,37
14582,24
14583,35
14584,30
14585,32
14586,41
14587,18
14588,25
14589,29
14590,28
14591,32
14592,36
14593,37
14594,25
14595,26
14596,29
14597,34
14598,33
14599,36
14600,31
14601,25
14602,29
14603,27
14604,34
14605,31
14606,30
14607,38
14608,26
14609,24
14610,23
14611,31
14612,35
14613,42
14614,36
14615,30
14616,29
14617,33
14618,39
14619,37
14620,40
14621,39
14622,28
14623,31
14624,34
14625,32
14626,40
14627,39
14628,34
14629,25
14630,33
14631,30
14632,35
14633,36
14634,35
14635,40
14636,23
14637,33
14638,29
14639,42
14640,41
14641,48
14642,44
14643,31
14644,37
14645,39
14646,39
14647,40
14648,40
14649,47
14650,30
14651,38
14652,34
14653,39
14654,43
14655,45
14656,50
14657,30
14658,37
14659,37
14660,42
14661,38
14662,42
14663,52
14664,32
14665,37
14666,36
14667,48
14668,40
14669,45
14670,25
14671,29
14672,28
14673,27
14674,29
14675,28
14676,32
14677,25
14678,27
14679,21
14680,30
14681,28
14682,34
14683,31
14684,19
14685,24
14686,31
14687,24
14688,27
14689,34
14690,35
14691,22
14692,21
14693,29
14694,30
14695,29
14696,32
14697,29
14698,21
14699,28
14700,22
14701,40
14702,30
14703,32
14704,39
14705,23
14706,26
14707,25
14708,32
14709,29
14710,32
14711,39
14712,27
14713,26
14714,28
14715,30
14716,32
14717,34
14718,35
14719,22
14720,31
14721,26
14722,32
14723,36
14724,30
14725,37
14726,25
14727,25
14728,31
14729,44
14730,38
14731,38
14732,42
14733,28
14734,35
14735,36
14736,40
14737,43
14738,36
14739,43
14740,30
14741,33
14742,35
14743,38
14744,38
14745,36
14746,46
14747,27
14748,38
14749,35
14750,32
14751,41
14752,44
14753,49
14754,32
14755,32
14756,31
14757,37
14758,34
14759,26
14760,16
14761,18
14762,15
14763,20
14764,22
14765,22
14766,21
14767,15
14768,17
14769,15
14770,21
14771,20
14772,20
14773,24
14774,15
14775,17
14776,21
14777,23
14778,18
14779,26
14780,23
14781,14
14782,19
14783,21
14784,17
14785,20
14786,23
14787,27
14788,16
14789,18
14790,18
14791,20
14792,23
14793,23
14794,24
14795,18
14796,16
14797,21
14798,19
14799,24
14800,25
14801,28
14802,18
14803,22
14804,19
14805,19
14806,24
14807,23
14808,26
14809,17
14810,20
14811,24
14812,19
14813,27
14814,23
14815,23
14816,20
14817,18
14818,15
14819,29
14820,29
14821,32
14822,36
14823,21
14824,25
14825,26
14826,27
14827,27
14828,29
14829,35
14830,24
14831,22
14832,30
14833,31
14834,31
14835,31
14836,34
14837,20
14838,25
14839,23
14840,22
14841,28
14842,31
14843,34
14844,19
14845,25
14846,23
14847,22
14848,25
14849,32
14850,20
14851,20
14852,24
14853,21
14854,20
14855,20
14856,21
14857,16
14858,17
14859,20
14860,21
14861,25
14862,21
14863,22
14864,17
14865,19
14866,17
14867,18
14868,17
14869,23
14870,24
14871,15
14872,22
14873,18
14874,21
14875,19
14876,23
14877,23
14878,15
14879,20
14880,21
14881,29
14882,21
14883,22
14884,28
14885,16
14886,19
14887,22
14888,22
14889,25
14890,24
14891,25
14892,20
14893,25
14894,20
14895,20
14896,22
14897,22
14898,31
14899,18
14900,23
14901,18
14902,21
14903,20
14904,28
14905,30
14906,16
14907,23
14908,21
14909,37
14910,30
14911,31
14912,31
14913,22
14914,27
14915,31
14916,33
14917,27
14918,28
14919,29
14920,24
14921,27
14922,27
14923,30
14924,28
14925,29
14926,34
14927,17
14928,27
14929,26
14930,30
14931,30
14932,30
14933,29
14934,18
14935,27
14936,19
14937,25
14938,33
14939,33
14940,12
14941,19
14942,14
14943,16
14944,19
14945,23
14946,20
14947,14
14948,16
14949,17
14950,19
14951,18
14952,24
14953,20
14954,15
14955,18
14956,15
14957,19
14958,20
14959,17
14960,20
14961,12
14962,20
14963,17
14964,16
14965,20
14966,17
14967,24
14968,15
14969,17
14970,12
14971,19
14972,21
14973,20
14974,24
14975,16
14976,21
14977,16
14978,19
14979,23
14980,21
14981,27
14982,18
14983,19
14984,19
14985,19
14986,23
14987,24
14988,22
14989,14
14990,20
14991,17
14992,19
14993,20
14994,25
14995,25
14996,15
14997,19
14998,21
14999,22
15000,26
15001,29
15002,20
15003,20
15004,18
15005,24
15006,27
15007,30
15008,29
15009,34
15010,17
15011,23
15012,23
15013,24
15014,28
15015,27
15016,29
15017,17
15018,21
15019,23
15020,26
15021,25
15022,26
15023,30
15024,18
15025,23
15026,21
15027,25
15028,27
15029,27
15030,32
15031,27
15032,28
15033,30
15034,34
15035,41
15036,38
15037,27
15038,32
15039,33
15040,31
15041,35
15042,41
15043,35
15044,24
15045,30
15046,34
15047,32
15048,33
15049,38
15050,38
15051,24
15052,32
15053,25
15054,31
15055,36
15056,36
15057,36
15058,24
15059,28
15060,32
15061,40
15062,45
15063,42
15064,47
15065,30
15066,30
15067,32
15068,37
15069,41
15070,40
15071,39
15072,29
15073,32
15074,36
15075,39
15076,43
15077,35
15078,37
15079,29
15080,30
15081,36
15082,40
15083,31
15084,41
15085,43
15086,25
15087,37
15088,29
15089,50
15090,48
15091,40
15092,57
15093,32
15094,37
15095,38
15096,42
15097,47
15098,48
15099,57
15100,32
15101,48
15102,35
15103,43
15104,52
15105,47
15106,48
15107,39
15108,39
15109,38
15110,44
15111,50
15112,48
15113,49
15114,32
15115,43
15116,40
15117,42
15118,48
15119,46
15120,26
15121,30
15122,24
15123,27
15124,30
15125,29
15126,30
15127,27
15128,28
15129,20
15130,30
15131,29
15132,30
15133,35
15134,19
15135,28
15136,23
15137,26
15138,30
15139,27
15140,36
15141,21
15142,25
15143,24
15144,25
15145,31
15146,30
15147,36
15148,25
15149,22
15150,21
15151,31
15152,29
15153,37
15154,34
15155,23
15156,28
15157,31
15158,30
15159,28
15160,34
15161,33
15162,28
15163,30
15164,33
15165,30
15166,37
15167,35
15168,36
15169,23
15170,32
15171,24
15172,32
15173,32
15174,33
15175,41
15176,23
15177,26
15178,32
15179,36
15180,38
15181,44
15182,43
15183,29
15184,29
15185,39
15186,37
15187,35
15188,46
15189,41
15190,29
15191,36
15192,31
15193,42
15194,41
15195,37
15196,41
15197,29
15198,37
15199,35
15200,38
15201,39
15202,39
15203,45
15204,32
15205,35
15206,31
15207,38
15208,42
15209,33
15210,26
15211,31
15212,27
15213,30
15214,30
15215,38
15216,35
15217,24
15218,25
15219,22
15220,31
15221,33
15222,35
15223,38
15224,19
15225,27
15226,32
15227,28
15228,30
15229,36
15230,34
15231,22
15232,26
15233,27
15234,29
15235,34
15236,33
15237,38
15238,19
15239,31
15240,25
15241,35
15242,31
15243,37
15244,35
15245,25
15246,29
15247,34
15248,31
15249,35
15250,31
15251,38
15252,29
15253,29
15254,30
15255,33
15256,37
15257,38
15258,44
15259,21
15260,29
15261,31
15262,34
15263,30
15264,40
15265,43
15266,27
15267,29
15268,29
15269,56
15270,43
15271,48
15272,45
15273,32
15274,37
15275,36
15276,36
15277,37
15278,53
15279,42
15280,29
15281,32
15282,35
15283,38
15284,41
15285,41
15286,50
15287,32
15288,43
15289,39
15290,45
15291,44
15292,46
15293,55
15294,26
15295,37
15296,40
15297,37
15298,42
15299,39
15300,62
15301,59
15302,62
15303,58
15304,72
15305,76
15306,78
15307,52
15308,56
15309,51
15310,50
15311,65
15312,75
15313,71
15314,53
15315,55
15316,61
15317,62
15318,64
15319,66
15320,72
15321,51
15322,56
15323,56
15324,62
15325,71
15326,74
15327,68
15328,43
15329,54
15330,50
15331,60
15332,81
15333,76
15334,77
15335,54
15336,66
15337,62
15338,74
15339,75
15340,75
15341,79
15342,49
15343,62
15344,63
15345,69
15346,74
15347,77
15348,82
15349,51
15350,57
15351,65
15352,74
15353,73
15354,71
15355,77
15356,49
15357,55
15358,59
15359,92
15360,87
15361,85
15362,93
15363,75
15364,78
15365,70
15366,74
15367,81
15368,95
15369,97
15370,68
15371,74
15372,73
15373,84
15374,86
15375,86
15376,85
15377,66
15378,75
15379,81
15380,82
15381,85
15382,86
15383,97
15384,62
15385,78
15386,72
15387,81
15388,87
15389,91
15390,74
15391,86
15392,81
15393,82
15394,90
15395,102
15396,97
15397,67
15398,79
15399,72
15400,85
15401,90
15402,101
15403,102
15404,63
15405,74
15406,73
15407,89
15408,105
15409,100
15410,104
15411,74
15412,79
15413,84
15414,79
15415,87
15416,97
15417,106
15418,71
15419,84
15420,75
15421,120
15422,108
15423,115
15424,116
15425,75
15426,91
15427,96
15428,90
15429,112
15430,96
15431,126
15432,75
15433,98
15434,96
15435,105
15436,102
15437,119
15438,113
15439,73
15440,94
15441,87
15442,100
15443,107
15444,106
15445,122
15446,80
15447,84
15448,82
15449,119
15450,130
15451,124
15452,142
15453,89
15454,107
15455,118
15456,109
15457,118
15458,133
15459,146
15460,95
15461,105
15462,111
15463,117
15464,121
15465,134
15466,146
15467,89
15468,116
15469,108
15470,122
15471,123
15472,129
15473,129
15474,90
15475,110
15476,109
15477,128
15478,119
15479,117
15480,61
15481,73
15482,67
15483,72
15484,77
15485,86
15486,92
15487,57
15488,67
15489,76
15490,76
15491,83
15492,83
15493,88
15494,61
15495,71
15496,75
15497,78
15498,88
15499,83
15500,94
15501,64
15502,70
15503,70
15504,76
15505,77
15506,79
15507,88
15508,74
15509,61
15510,69
15511,92
15512,97
15513,91
15514,108
15515,72
15516,80
15517,81
15518,85
15519,93
15520,95
15521,97
15522,66
15523,78
15524,75
15525,93
15526,98
15527,97
15528,102
15529,62
15530,85
15531,83
15532,92
15533,94
15534,91
15535,106
15536,73
15537,79
15538,75
15539,107
15540,111
15541,122
15542,131
15543,81
15544,105
15545,88
15546,99
15547,118
15548,117
15549,117
15550,80
15551,99
15552,105
15553,105
15554,104
15555,116
15556,122
15557,83
15558,96
15559,98
15560,106
15561,102
15562,116
15563,114
15564,78
15565,91
15566,102
15567,111
15568,104
15569,105
15570,66
15571,68
15572,69
15573,71
15574,81
15575,85
15576,85
15577,54
15578,72
15579,66
15580,69
15581,74
15582,82
15583,74
15584,59
15585,64
15586,71
15587,69
15588,77
15589,82
15590,85
15591,61
15592,67
15593,59
15594,72
15595,81
15596,75
15597,85
15598,58
15599,64
15600,52
15601,98
15602,76
15603,89
15604,93
15605,62
15606,77
15607,70
15608,86
15609,75
15610,92
15611,110
15612,67
15613,71
15614,76
15615,80
15616,82
15617,94
15618,91
15619,59
15620,73
15621,74
15622,78
15623,94
15624,95
15625,100
15626,61
15627,71
15628,58
15629,102
15630,104
15631,99
15632,103
15633,72
15634,91
15635,82
15636,93
15637,98
15638,111
15639,116
15640,68
15641,90
15642,96
15643,98
15644,96
15645,104
15646,104
15647,83
15648,87
15649,87
15650,97
15651,105
15652,102
15653,109
15654,76
15655,92
15656,91
15657,99
15658,101
15659,99
15660,39
15661,45
15662,48
15663,58
15664,53
15665,53
15666,62
15667,38
15668,44
15669,53
15670,55
15671,57
15672,58
15673,61
15674,40
15675,52
15676,48
15677,48
15678,52
15679,53
15680,55
15681,43
15682,49
15683,52
15684,58
15685,51
15686,61
15687,50
15688,42
15689,49
15690,37
15691,62
15692,69
15693,62
15694,75
15695,46
15696,55
15697,57
15698,57
15699,66
15700,68
15701,74
15702,50
15703,55
15704,52
15705,51
15706,59
15707,60
15708,71
15709,49
15710,57
15711,52
15712,52
15713,54
15714,62
15715,73
15716,49
15717,53
15718,55
15719,68
15720,78
15721,76
15722,84
15723,51
15724,66
15725,67
15726,72
15727,66
15728,79
15729,81
15730,53
15731,63
15732,64
15733,60
15734,78
15735,83
15736,85
15737,52
15738,67
15739,65
15740,68
15741,71
15742,78
15743,85
15744,58
15745,67
15746,71
15747,68
15748,64
15749,70
15750,44
15751,43
15752,45
15753,45
15754,57
15755,54
15756,59
15757,36
15758,49
15759,49
15760,53
15761,56
15762,62
15763,65
15764,45
15765,49
15766,42
15767,47
15768,56
15769,60
15770,61
15771,41
15772,48
15773,54
15774,53
15775,57
15776,66
15777,59
15778,45
15779,46
15780,41
15781,63
15782,60
15783,65
15784,73
15785,45
15786,50
15787,50
15788,55
15789,57
15790,66
15791,70
15792,50
15793,53
15794,61
15795,52
15796,56
15797,78
15798,68
15799,44
15800,56
15801,54
15802,66
15803,59
15804,72
15805,66
15806,46
15807,57
15808,47
15809,89
15810,76
15811,71
15812,79
15813,56
15814,58
15815,63
15816,64
15817,80
15818,81
15819,75
15820,54
15821,64
15822,61
15823,72
15824,71
15825,81
15826,82
15827,48
15828,63
15829,62
15830,64
15831,71
15832,80
15833,82
15834,51
15835,60
15836,57
15837,72
15838,74
15839,84
15840,40
15841,49
15842,47
15843,44
15844,56
15845,53
15846,60
15847,35
15848,49
15849,43
15850,46
15851,44
15852,54
15853,53
15854,44
15855,47
15856,45
15857,46
15858,50
15859,55
15860,60
15861,37
15862,43
15863,42
15864,51
15865,48
15866,60
15867,53
15868,41
15869,36
15870,37
15871,58
15872,49
15873,59
15874,63
15875,36
15876,50
15877,53
15878,48
15879,55
15880,63
15881,60
15882,39
15883,48
15884,52
15885,49
15886,53
15887,53
15888,60
15889,48
15890,43
15891,55
15892,54
15893,53
15894,54
15895,61
15896,45
15897,44
15898,40
15899,65
15900,75
15901,70
15902,73
15903,52
15904,61
15905,54
15906,70
15907,65
15908,69
15909,76
15910,50
15911,57
15912,55
15913,67
15914,70
15915,72
15916,76
15917,54
15918,57
15919,63
15920,62
15921,63
15922,70
15923,69
15924,54
15925,57
15926,58
15927,60
15928,64
15929,66
15930,71
15931,80
15932,81
15933,70
15934,81
15935,91
15936,104
15937,73
15938,83
15939,73
15940,83
15941,87
15942,95
15943,97
15944,72
15945,82
15946,83
15947,89
15948,91
15949,92
15950,89
15951,71
15952,78
15953,80
15954,73
15955,99
15956,98
15957,100
15958,58
15959,78
15960,62
15961,89
15962,100
15963,110
15964,116
15965,71
15966,80
15967,95
15968,95
15969,94
15970,99
15971,123
15972,71
15973,87
15974,85
15975,89
15976,105
15977,110
15978,106
15979,77
15980,89
15981,84
15982,90
15983,98
15984,113
15985,116
15986,75
15987,88
15988,79
15989,119
15990,123
15991,128
15992,125
15993,97
15994,109
15995,100
15996,106
15997,116
15998,119
15999,125
16000,98
16001,113
16002,104
16003,108
16004,119
16005,131
16006,137
16007,85
16008,112
16009,109
16010,116
16011,121
16012,117
16013,139
16014,79
16015,103
16016,100
16017,107
16018,113
16019,122
16020,67
16021,65
16022,70
16023,67
16024,81
16025,73
16026,83
16027,55
16028,59
16029,63
16030,71
16031,76
16032,77
16033,82
16034,55
16035,64
16036,72
16037,76
16038,73
16039,84
16040,87
16041,55
16042,64
16043,70
16044,77
16045,78
16046,89
16047,93
16048,52
16049,62
16050,65
16051,83
16052,95
16053,82
16054,103
16055,65
16056,78
16057,70
16058,82
16059,83
16060,91
16061,98
16062,56
16063,71
16064,70
16065,73
16066,84
16067,84
16068,94
16069,64
16070,74
16071,71
16072,79
16073,78
16074,87
16075,92
16076,67
16077,65
16078,70
16079,108
16080,102
16081,95
16082,120
16083,70
16084,84
16085,96
16086,90
16087,106
16088,96
16089,112
16090,76
16091,95
16092,91
16093,96
16094,93
16095,104
16096,113
16097,69
16098,95
16099,86
16100,90
16101,106
16102,111
16103,124
16104,73
16105,92
16106,77
16107,94
16108,101
16109,105
16110,67
16111,69
16112,73
16113,74
16114,75
16115,85
16116,84
16117,57
16118,74
16119,71
16120,77
16121,77
16122,88
16123,95
16124,62
16125,66
16126,68
16127,75
16128,77
16129,89
16130,91
16131,61
16132,78
16133,75
